tot_balance,avg_bal_cards,credit_age,credit_age_good_account,credit_card_age,num_acc_30d_past_due_12_months,num_acc_30d_past_due_6_months,num_mortgage_currently_past_due,tot_amount_currently_past_due,num_inq_12_month,num_card_inq_24_month,num_card_12_month,num_auto_ 36_month,uti_open_card,pct_over_50_uti,uti_max_credit_line,pct_card_over_50_uti,ind_XYZ,rep_income,rep_education,Def_ind
88406.56073,7584.474602,197,75,226,0,0,0,0,2,2,0,0,0.550824994,0.45533792,0.542394658,0.739106072,0,175308.0876,high_school,0
84411.71645,9548.564044,369,226,311,0,0,0,0,0,0,0,0,0.383990322,0.310462928,0.457173001,0.392538224,0,161434.0438,college,0
122306.4094,19142.83349,292,126,280,0,0,0,0,0,0,0,1,0.423431688,0.54787971,0.387865574,0.455599504,1,148927.3313,college,0
131378.7698,11081.09151,396,168,380,0,0,0,0,1,3,0,1,0.471859367,0.341270956,0.460734619,0.484177245,1,157593.8543,college,0
109526.8536,9727.901981,175,125,147,0,0,0,0,1,2,0,1,0.506578599,0.577946153,0.55648534,0.644278709,0,170394.6752,college,0
94609.92969,11696.28343,430,188,384,0,0,0,0,0,0,0,0,0.373462708,0.539757832,0.420416915,,0,168431.054,high_school,0
129202.8648,9709.810915,255,134,237,0,0,0,0,0,0,0,0,0.488716402,0.565891993,0.459242503,0.610628849,0,184575.4378,high_school,0
69669.83701,9865.306597,218,96,246,0,0,0,0,1,0,0,0,0.521207934,0.488024095,0.362738164,0.614960519,0,130952.9026,college,0
101706.7167,14636.58136,334,147,328,1,0,1,0,1,0,0,0,0.547738855,0.478409318,0.440940408,0.717606905,1,235301.7331,college,0
115288.0993,12950.44509,296,152,347,0,0,0,0,2,1,0,0,0.440847698,0.34578863,0.330899119,,0,176035.8387,high_school,0
119696.1736,12738.13831,208,113,252,0,0,0,0,1,1,0,0,0.415579239,0.59528877,0.524852014,0.605318474,0,261617.776,college,0
119426.2208,12208.897,325,164,285,0,0,0,0,2,2,0,0,0.495937389,0.432338637,0.615878609,0.578113519,0,208084.2222,high_school,0
118644.792,12141.46653,350,129,319,0,0,0,0,2,2,1,0,0.445921305,0.417340288,0.329608441,0.426970663,0,159537.3625,college,0
93916.20636,10487.00243,360,164,301,0,0,0,0,0,0,0,1,0.822576397,0.802572067,0.651442616,0.937499914,1,,high_school,1
135924.0119,14228.87237,390,193,384,0,0,0,0,2,5,0,0,0.465372908,0.347319937,0.381173581,0.648870302,0,,college,0
100908.7143,11998.2912,187,75,241,2,1,1,9409.729747,0,0,1,0,0.534201425,0.588727968,0.696273502,0.614031197,0,,high_school,0
109706.3576,13070.34586,186,130,218,0,0,0,0,0,0,0,0,0.396032001,0.44976895,0.429210201,,0,169728.9662,college,0
69570.9461,5895.498135,244,131,301,1,0,0,0,1,1,0,0,0.575418577,0.699233467,0.562575181,0.641559724,0,208349.4753,college,0
101674.4859,10126.09082,308,164,294,1,0,0,1283.923771,1,1,0,0,0.484406912,0.507324481,0.337010103,0.597186462,1,165290.65,college,0
112135.5788,13811.37113,374,180,391,0,0,0,0,0,0,0,0,0.299391313,0.323641744,0.38172714,0.355310601,1,183367.9775,college,0
96692.8872,8975.644783,212,136,264,0,0,0,0,1,1,0,0,0.267672362,0.275010868,0.411089381,0.380546553,0,158706.756,graduate,0
133519.6706,14591.34236,149,50,222,0,0,0,0,0,0,0,0,0.527058391,0.43652327,0.386065575,0.623252954,0,175024.3883,college,0
137446.037,13225.57322,240,154,253,0,0,0,0,3,3,1,0,0.349739817,0.372833659,0.410052838,,1,153415.6017,college,0
130122.5755,16499.98855,310,181,327,0,0,0,0,2,5,0,1,0.574219844,0.507372149,0.485556723,0.676651536,0,172264.2587,college,0
73949.97457,5807.856425,322,161,297,0,0,0,0,0,0,0,0,0.434824843,0.378351914,0.489274171,0.488876527,0,129529.5174,college,1
120686.47,13672.66291,298,134,253,0,0,0,0,0,0,0,0,0.414648956,0.507883861,0.27329754,0.385348607,0,187308.5563,college,0
132950.7079,13348.02929,304,150,288,0,0,0,0,0,0,0,0,0.494991106,0.571913493,0.418053358,0.55136347,0,139033.5574,college,0
82334.74349,12040.8612,332,159,266,0,0,0,0,0,2,0,1,0.629254799,0.732645224,0.494636611,0.703605667,0,199239.4226,graduate,0
105906.2755,11678.71016,199,155,223,0,0,0,0,0,0,0,0,0.447205922,0.474669815,0.481774712,0.532243197,1,121725.6976,college,0
75025.2836,10450.58713,363,185,385,0,0,0,0,0,1,0,0,0.447369535,0.572240868,0.533262547,0.534910605,1,,high_school,0
91184.81094,8115.315617,234,139,224,0,0,0,0,1,0,1,0,0.349077339,0.204597383,0.399341658,0.39243481,0,168498.7998,college,0
104658.0553,13274.95477,285,130,296,0,0,0,0,0,0,0,0,0.653052845,0.630624591,0.64978328,0.60649761,0,227205.6076,college,0
140599.0357,14229.45327,242,104,262,0,0,0,0,2,3,0,0,0.594907823,0.572796614,0.63274264,0.591202443,0,166191.8993,college,0
67811.31686,10102.20208,197,94,237,0,0,0,0,1,4,1,0,0.548411271,0.631041249,0.604859426,0.617834673,1,141078.3747,college,0
111862.2725,11871.19331,369,180,388,0,0,0,0,0,0,0,0,0.566885153,0.501186609,0.560693755,0.661366767,0,168353.3733,college,0
92592.7278,11143.92441,135,107,176,1,0,0,0,0,0,0,0,0.6692315,0.576837342,0.64753765,0.682377968,1,183536.0444,college,0
134781.1925,14042.58581,400,189,353,0,0,0,0,0,0,0,0,0.355745104,0.482975475,0.405119583,0.408923559,0,,high_school,0
118611.6666,11048.62045,215,141,236,0,0,0,0,0,0,1,0,0.386191389,0.399670452,0.388008787,0.475494398,0,143939.7987,high_school,0
144350.0778,17594.71785,252,94,332,1,0,0,1472.985264,0,0,0,0,0.506272049,0.365130512,0.367403325,0.568839564,1,198901.0391,college,0
113542.761,12415.62573,139,83,168,0,0,0,0,0,0,1,0,0.823874894,0.755283517,0.735646106,0.821835084,1,156646.5814,college,1
115578.5656,11192.15933,310,143,267,0,0,0,0,0,0,1,0,0.489593236,0.460020687,0.570466129,0.596337529,0,202948.2339,college,0
113888.0364,15720.21034,163,105,179,0,0,0,0,0,0,0,1,0.667790987,0.559356847,0.617580871,0.822950665,1,165068.0694,college,0
92529.52109,9805.584462,348,226,325,1,0,0,0,0,1,0,0,0.709807324,0.630260359,0.605909666,0.743370761,0,209429.0298,college,0
117719.2291,13179.18868,196,103,253,0,0,0,0,0,0,0,0,0.3423535,0.341893419,0.427899876,,0,,graduate,0
109741.9317,13749.46791,382,180,352,0,0,0,0,0,0,0,0,0.447983476,0.337183057,0.543823622,0.689543112,0,219334.9976,college,0
91203.82067,9549.49048,322,134,323,0,0,0,0,0,0,0,0,0.338858818,0.482234373,0.536534668,0.499508678,0,185062.0752,high_school,0
133887.5885,15677.55596,395,215,379,0,0,0,0,0,0,0,0,0.623263863,0.61636542,0.705561533,0.685203007,0,,graduate,0
122604.0011,19076.55523,331,171,323,0,0,0,0,3,5,0,0,0.201479797,0.223043924,0.165007552,0.219188331,0,121910.6479,college,0
109795.6899,10465.39094,322,170,272,0,0,0,0,0,3,0,0,0.282292197,0.329171522,0.210657496,0.358456072,0,288837.0677,graduate,0
108384.7497,16001.095,346,193,370,0,0,0,0,3,1,0,0,0.408830465,0.432425611,0.27776766,0.42271985,1,,graduate,0
123228.27,13668.29339,306,146,279,0,0,0,0,0,0,0,0,0.367945789,0.408364484,0.321343924,0.471773206,0,150480.6845,college,0
129595.6599,12167.87743,225,112,223,0,0,0,0,0,0,0,0,0.377006762,0.45988454,0.372853569,0.427238548,0,203935.9763,college,0
90302.09073,8675.488008,265,154,273,0,0,0,0,0,0,0,0,0.431052195,0.566378376,0.430830017,,0,161668.5017,college,0
70853.87616,9370.514643,271,159,282,0,0,0,0,1,0,0,0,0.577232856,0.336999243,0.380937617,0.658621325,0,185136.6584,high_school,0
146034.4752,12594.5147,288,97,312,0,0,0,0,0,1,1,0,0.380006169,0.315273834,0.398777484,0.543231463,1,157209.8497,graduate,0
114067.8817,10633.42174,211,131,208,0,0,0,0,0,0,0,0,0.452138839,0.519049212,0.329105491,0.550455765,1,230572.96,college,0
116164.0866,15665.08888,238,101,232,0,0,0,0,4,6,0,0,0.317479711,0.317997463,0.174403345,0.367569834,0,108837.4222,high_school,0
150124.856,16182.55785,274,136,327,0,0,0,0,2,2,0,0,0.166058695,0.274399946,0.148347011,0.212665491,1,181148.0267,graduate,0
128602.3538,13483.84178,221,114,290,0,0,0,0,1,2,0,0,0.38294414,0.440669652,0.422439485,,1,165413.3852,college,0
134822.3068,9406.090418,115,82,194,0,0,0,0,1,1,1,0,0.518609685,0.616057909,0.505709891,0.567913939,0,135336.1306,high_school,0
93534.40184,10476.57534,280,143,298,0,0,0,0,2,3,0,1,0.504218503,0.454365393,0.471870391,0.554553555,1,,college,1
83818.46594,8234.867529,255,125,262,0,0,0,0,0,0,0,0,0.590744896,0.538785861,0.4440067,0.625502822,0,193779.4638,college,1
84838.27387,9092.136542,340,140,343,2,1,1,2539.627785,1,1,0,1,0.381860562,0.590291014,0.400661127,0.360117293,1,143114.2856,graduate,0
103763.975,11832.75059,177,133,212,0,0,0,0,0,0,0,0,0.28842868,0.414935023,0.344412511,0.540102841,0,192010.316,college,0
100745.6202,10877.71379,225,110,251,0,0,0,0,1,0,0,0,0.340115356,0.380019876,0.392829731,0.381492455,0,114077.1761,college,0
106719.101,14008.50461,246,113,289,0,0,0,0,1,2,0,0,0.342702277,0.22487118,0.145313581,0.392977071,0,,college,0
119047.9371,13097.81786,355,148,336,0,0,0,0,1,1,0,0,0.532739602,0.455751467,0.537874947,0.5178636,0,170155.2858,college,0
92254.62309,8284.790944,250,141,203,0,0,0,0,2,2,0,0,0.519947273,0.475706556,0.501775179,0.604729916,0,218971.5434,college,0
110809.2698,12456.08899,339,199,339,0,0,0,0,0,0,1,0,0.476516278,0.542851107,0.544771744,0.644221026,1,175172.2852,college,0
132727.8106,12789.46524,248,138,228,0,0,0,0,1,2,0,1,0.519238148,0.618274694,0.3871978,0.571942815,0,172616.0915,college,0
90114.28849,12002.3376,147,61,198,0,0,0,0,0,0,0,1,0.39415649,0.406765929,0.286476896,0.4694211,0,,high_school,0
68376.43386,8548.388424,314,151,340,1,0,0,0,0,0,0,0,0.523634968,0.546189561,0.482259949,0.530051012,0,166408.0636,college,0
115737.0919,12075.78486,354,164,290,0,0,0,0,0,0,0,0,0.669450767,0.589586027,0.595044557,0.751414538,0,131573.9653,college,0
118347.0581,13472.88191,229,147,321,1,0,0,0,3,4,1,0,0.630688671,0.498076786,0.535958556,0.715394638,0,157860.6358,high_school,0
88963.5573,12152.12262,276,110,241,2,0,1,2997.810418,2,5,0,0,0.520182514,0.545954252,0.505655843,0.539179402,0,127488.1311,college,1
132669.8518,13984.24672,274,113,242,0,0,0,0,0,0,0,0,0.352757023,0.274985771,0.337457329,0.428026357,0,155646.0132,college,0
80632.28247,8229.788373,328,175,356,0,0,0,0,1,2,0,1,0.623948578,0.681894443,0.47331677,0.616610766,0,177754.8562,college,0
124530.2808,13597.50241,168,92,162,0,0,0,0,0,0,1,0,0.396447581,0.159053775,0.366826713,,0,184785.863,college,0
164805.1826,19945.03126,298,111,299,1,0,0,1999.341468,0,0,0,0,0.585269679,0.654137485,0.617657239,0.685367629,1,158654.8686,college,0
112822.8722,16398.82139,281,123,271,0,0,0,0,0,0,0,0,0.49119831,0.444741616,0.4953192,0.442570777,0,117184.4106,high_school,0
95374.21696,12763.54319,130,99,168,0,0,0,0,0,0,0,0,0.503703121,0.484108051,0.608561495,0.496303293,0,175877.3693,college,0
118978.7215,14617.98373,207,140,200,1,1,0,0,0,1,0,0,0.42480316,0.452582584,0.39216505,0.461634049,0,199274.1938,college,0
138429.6115,15730.39714,278,149,270,0,0,0,0,1,0,0,0,0.570213164,0.505709897,0.522275902,0.565436225,0,179778.0459,college,1
125810.7704,14779.06491,283,151,307,0,0,0,0,0,0,0,0,0.592198567,0.58524128,0.502260782,0.665061713,0,147330.272,high_school,0
65470.50667,7942.826014,216,139,181,0,0,0,0,0,0,0,0,0.568198801,0.590246427,0.408212607,0.655482723,0,196775.2139,college,0
108050.1685,11627.02663,357,176,325,1,0,0,1354.586107,0,1,0,0,0.22381413,0.367082478,0.122766835,0.300667463,1,129397.07,college,0
59094.50659,4043.510741,394,181,362,0,0,0,0,0,0,0,0,0.421301002,0.351713322,0.477460481,0.471810323,0,106930.4664,high_school,0
135689.5518,12838.12562,261,149,277,0,0,0,0,0,0,0,0,0.471210643,0.534015667,0.447321695,0.498962241,0,177581.1883,graduate,0
98985.74659,9721.673055,281,140,309,0,0,0,0,3,5,0,0,0.658095849,0.517217983,0.521292577,0.649770919,0,119091.6875,college,1
63769.42721,10136.5026,145,86,164,0,0,0,0,0,0,0,0,0.459047484,0.545745354,0.483229191,0.60302258,0,126845.0641,graduate,0
121529.8016,15062.16214,195,100,235,0,0,0,0,0,0,0,0,0.654651876,0.525940829,0.713464945,0.643774443,1,199653.442,college,0
110619.5946,13253.1574,140,95,201,0,0,0,0,0,0,0,0,0.658238979,0.605625218,0.691432177,,0,105686.3073,college,0
78407.52532,9571.063916,380,205,397,0,0,0,0,0,0,2,0,0.357692879,0.438652187,0.342320978,0.450858292,0,182270.0157,college,0
108863.4502,12575.66212,158,62,221,0,0,0,0,0,0,1,1,0.453554101,0.363513956,0.447877619,0.558358227,1,207109.6229,high_school,0
145478.9201,17372.81622,314,140,325,0,0,0,0,0,3,0,0,0.407158903,0.517549448,0.422997365,0.520473283,0,167720.4937,college,0
153814.3175,21570.69759,271,196,343,0,0,0,0,0,0,0,0,0.585423338,0.63529245,0.606358801,0.498461285,0,194637.301,college,1
101668.8839,10841.31263,290,125,260,0,0,0,0,0,0,0,0,0.578260399,0.49366205,0.425154195,0.634224539,0,164731.0406,college,0
94114.88811,8246.482029,231,155,207,1,0,0,2266.139356,0,1,0,0,0.508631648,0.411528114,0.509435615,0.509475044,0,,graduate,0
122373.1016,10201.78749,270,112,275,0,0,0,0,0,0,2,0,0.523286902,0.406605796,0.500968028,0.630387316,1,199270.7298,graduate,0
118452.3696,18383.06632,277,137,259,0,0,0,0,0,0,0,0,0.441107856,0.506444156,0.504052901,0.591127982,0,143903.4001,college,0
102638.6526,8915.434503,212,103,297,0,0,0,0,0,0,0,1,0.664664761,0.521293392,0.598228022,0.626981471,0,166832.3502,college,0
137513.8338,18524.43231,232,114,204,2,1,1,9097.840836,0,0,1,0,0.678906271,0.578923251,0.469365368,0.62669963,0,180008.4599,high_school,1
121385.5255,15686.32203,366,165,339,1,0,0,0,0,0,1,0,0.417379093,0.525320763,0.386437219,0.510450569,0,177407.7294,college,0
130624.8527,15311.32575,344,196,324,0,0,0,0,3,6,0,1,0.407866149,0.350235715,0.28291718,0.397096371,0,197965.4532,college,0
80244.60135,12886.77081,369,174,334,0,0,0,0,0,0,0,0,0.333105624,0.401535334,0.43299371,0.417596717,0,173517.2435,high_school,0
105307.9696,13505.08371,315,190,297,0,0,0,0,0,0,0,0,0.370682107,0.366100597,0.501289196,0.471360926,1,237065.5161,college,0
105618.1747,13280.89125,212,126,252,1,0,0,0,0,0,0,0,0.463916049,0.381159221,0.472365575,0.413001065,0,188375.7384,college,0
104871.5121,11369.05321,279,128,345,0,0,0,0,2,6,1,0,0.349302728,0.436422913,0.290527996,0.443998851,0,148245.1087,college,0
118327.9062,14347.95387,197,120,291,0,0,0,0,0,0,0,0,0.313411903,0.372409716,0.437722825,0.451676417,0,178261.0243,high_school,0
58538.77425,5679.256388,180,105,195,0,0,0,0,4,8,0,0,0.468317865,0.46568535,0.454127918,0.43448225,0,171336.8119,college,1
111328.1859,11990.93494,307,159,357,2,1,1,8978.379442,0,0,0,1,0.610199396,0.596915223,0.567140859,0.652425986,0,201820.1152,college,0
102250.2151,13374.26689,268,69,240,0,0,0,0,0,0,1,0,0.37304151,0.314831198,0.485650132,,1,196641.8678,college,0
131051.7842,14567.39371,252,141,226,0,0,0,0,0,0,0,0,0.828326406,0.70052929,0.794679703,0.815460826,0,119614.1481,college,1
57760.77079,6203.890375,324,179,288,0,0,0,0,2,4,0,0,0.403474367,0.436095091,0.355680989,0.511967452,0,164806.0429,high_school,0
106182.9797,9785.847503,300,151,308,0,0,0,0,4,7,0,0,0.712395452,0.533851322,0.481230267,0.666606467,0,145120.3283,high_school,0
104312.4352,11946.39033,346,171,351,0,0,0,0,0,0,0,1,0.520583065,0.637385588,0.466548857,0.614757689,0,175782.1547,college,0
88788.639,7747.557752,284,165,229,0,0,0,0,0,0,0,0,0.793751973,0.793175926,0.536948314,0.826420982,0,150226.9385,college,1
93008.92394,15706.24165,322,181,283,0,0,0,0,0,0,1,0,0.322885873,0.377438773,0.428376072,0.494739702,0,189798.8725,graduate,0
91474.86059,11300.94257,376,211,331,0,0,0,0,0,0,0,0,0.577236933,0.570772962,0.571049754,0.578079089,1,,college,0
106154.3721,14443.16223,383,189,345,0,0,0,0,0,0,0,0,0.464843209,0.464560173,0.443090186,0.418358009,0,137716.0954,college,0
122969.3458,15529.85689,215,128,215,0,0,0,0,0,0,1,1,0.517784089,0.539987112,0.501609268,0.600189006,1,164378.21,high_school,0
123915.5697,13044.77559,306,159,282,0,0,0,0,0,1,0,0,0.584502516,0.571450064,0.483422119,0.563903204,1,166740.8215,high_school,0
118132.454,14659.67931,354,179,329,0,0,0,0,3,5,0,0,0.402642756,0.403645869,0.326299535,0.448979992,0,132885.6758,high_school,0
94164.89264,10241.71312,228,177,227,0,0,0,0,0,0,0,0,0.414330809,0.446115892,0.422134219,0.542297798,1,197462.4559,high_school,0
116282.9106,14306.02708,394,192,321,0,0,0,0,0,0,0,0,0.634130418,0.639306045,0.545317005,0.66383351,0,154267.4558,college,0
90082.2688,9741.475771,384,190,338,0,0,0,0,0,0,0,0,0.486419966,0.46704229,0.42267931,0.600788067,1,142823.0662,high_school,0
82243.51652,8798.930512,381,178,357,0,0,0,0,3,2,1,0,0.574624658,0.410404724,0.409901042,0.768608085,0,183863.1829,college,0
86191.79649,11614.17631,299,171,269,0,0,0,0,0,1,0,0,0.404435135,0.532245632,0.573784649,0.508347765,0,180257.277,college,0
118640.6334,13175.45191,294,121,302,0,0,0,0,2,2,0,0,0.39162166,0.354198824,0.4610006,0.528408273,0,179075.6399,high_school,0
78905.37483,6835.023846,260,121,270,0,0,0,0,2,4,0,0,0.434390521,0.542191777,0.510740898,0.490957752,1,135176.194,high_school,0
138520.1597,15217.35383,277,136,247,0,0,0,0,0,1,1,0,0.660039681,0.78914687,0.550766668,0.66380113,0,181250.3268,college,0
150892.4051,19794.6649,368,229,319,0,0,0,0,0,0,0,0,0.423463366,0.492090132,0.494986506,0.478734488,0,187681.8299,high_school,1
93223.26838,11975.79226,393,211,418,0,0,0,0,0,0,0,0,0.463640748,0.403982234,0.351514372,0.586705472,1,201775.1713,college,0
156402.1485,15673.73469,103,61,200,0,0,0,0,1,3,0,0,0.456768725,0.412241177,0.360260128,0.486144705,0,172966.258,college,0
98051.71821,8631.225886,320,180,312,0,0,0,0,2,1,0,0,0.473162886,0.591837331,0.461852929,0.577163772,0,178116.32,college,1
84382.22768,7618.573097,333,168,258,0,0,0,0,2,1,0,0,0.578898991,0.513300601,0.362718486,0.664323137,0,,high_school,1
89343.48962,9596.738661,238,110,237,0,0,0,0,0,1,0,0,0.373989379,0.157094485,0.478355398,0.450435512,0,118007.3841,college,0
98354.08674,13699.0738,180,87,218,0,0,0,0,0,0,1,1,0.483018069,0.600408975,0.516214333,0.668066435,1,181730.2729,high_school,0
82927.94508,11398.96996,217,107,285,0,0,0,0,1,0,0,0,0.41747203,0.338732735,0.372366282,0.493410865,0,176108.297,college,0
122284.5924,15017.18127,239,120,318,0,0,0,0,0,0,0,0,0.465114094,0.613324551,0.400514991,0.531396127,1,142653.1147,college,0
109390.8285,12107.77547,241,165,217,0,0,0,0,0,0,0,0,0.469949842,0.336347246,0.485774887,0.475259903,1,179469.6669,graduate,0
117882.0962,11927.05214,288,120,282,0,0,0,0,0,0,0,0,0.47632941,0.379409636,0.531211768,,0,,high_school,0
113243.2985,10935.89904,166,108,287,0,0,0,0,0,0,0,0,0.466672782,0.540517418,0.423007091,0.488599828,0,145723.9633,college,0
122528.858,9613.631667,367,181,342,0,0,0,0,0,0,0,0,0.44448776,0.442909531,0.395347688,0.648589999,1,136948.0593,college,0
56317.31513,7078.280131,333,148,353,0,0,0,0,0,0,0,0,0.595782866,0.527006725,0.65536032,0.698330629,1,163753.005,college,0
92158.09821,8078.2415,284,105,288,0,0,0,0,0,0,0,0,0.498169441,0.424684359,0.612647376,0.492757334,0,193990.3638,college,0
94570.80434,12152.46546,413,213,381,0,0,0,0,0,0,0,0,0.500268187,0.507280909,0.462215061,0.494295203,1,166332.5179,college,0
126315.9704,14980.7962,350,159,376,0,0,0,0,0,0,0,0,0.274801257,0.198564734,0.267503355,0.385089015,1,182515.3973,graduate,0
119816.7331,14545.68462,297,178,340,0,0,0,0,0,1,0,0,0.497715279,0.535450092,0.61408751,0.581954136,0,,college,0
124547.8257,14356.07037,268,136,254,0,0,0,0,0,0,0,1,0.620289335,0.647656204,0.654770176,0.617799333,0,166461.4762,graduate,0
79389.95214,9772.021978,270,159,325,0,0,0,0,1,2,0,0,0.70459475,0.599563782,0.891545903,0.733644332,0,193453.6085,graduate,0
90890.92286,11454.39614,304,143,350,0,0,0,0,0,0,0,0,0.380854206,0.374534791,0.314191103,0.454933561,1,,college,0
125066.5111,9970.058377,181,95,190,0,0,0,0,2,1,0,0,0.463546763,0.562210705,0.362540438,0.558973382,1,157938.6906,high_school,0
121941.0622,16601.6,382,203,335,0,0,0,0,0,0,0,0,0.515591317,0.501483818,0.481626016,0.696816487,0,167085.1554,high_school,0
103318.5669,15636.56019,250,104,238,0,0,0,0,0,0,0,1,0.414875019,0.472126781,0.449300484,0.371274838,0,140356.9076,high_school,0
99931.80201,7880.001684,251,97,292,0,0,0,0,0,0,0,0,0.582359377,0.470518577,0.672054266,,1,196684.0562,college,0
119674.4262,12848.52778,321,192,352,0,0,0,0,0,1,0,0,0.592366179,0.518603419,0.573769685,0.583157882,1,160221.5585,high_school,0
60834.17563,10628.48764,352,217,415,0,0,0,0,4,9,1,0,0.484617871,0.525632935,0.46333177,0.600555603,1,154212.5159,college,0
130006.2218,12054.20589,360,160,279,0,0,0,0,0,0,1,0,0.530906077,0.450094004,0.549619821,0.552180362,0,198316.8384,college,0
115987.379,11745.21317,388,182,409,0,0,0,0,5,9,0,0,0.343266773,0.459264899,0.37185217,0.379914918,0,196909.1568,graduate,0
114266.5016,14943.68878,191,98,211,0,0,0,0,4,6,1,0,0.580618054,0.606901164,0.53815262,,0,110072.3183,high_school,0
91470.37341,9514.072308,230,122,176,0,0,0,0,2,3,0,0,0.426233527,0.436762308,0.678396675,0.622824464,0,204444.6474,college,0
90512.94363,6792.619652,238,142,248,0,0,0,0,2,4,0,0,0.392793137,0.414653649,0.376055525,0.36293977,0,173222.4955,college,0
138210.2432,10467.10135,250,162,234,0,0,0,0,0,0,0,0,0.568422082,0.591628012,0.591342448,0.60418056,0,129598.6065,college,0
148300.292,18200.08155,247,110,264,1,0,0,139.7889058,0,0,0,1,0.303396952,0.343293085,0.444452899,0.364084187,0,142582.0614,college,0
97031.37787,7949.492052,358,207,311,0,0,0,0,0,0,0,0,0.361360562,0.323882334,0.30648792,,1,139540.7233,college,0
102549.3106,13244.79852,426,192,392,0,0,0,0,3,5,0,0,0.374350126,0.441294684,0.331910511,0.452573942,0,139263.9545,college,0
133190.201,15870.62604,364,158,315,0,0,0,0,0,0,0,0,0.53296477,0.614413066,0.495485558,0.439319799,0,125901.1159,college,0
100382.4525,8416.588522,334,161,319,0,0,0,0,0,1,0,0,0.524814553,0.542256776,0.444086238,,0,137092.2932,college,0
77715.67277,9046.565296,253,129,268,1,0,0,444.9183149,0,1,0,0,0.417065257,0.59191858,0.26665023,0.423046112,0,204978.8068,college,0
119952.8207,12905.11812,374,223,388,0,0,0,0,0,0,0,0,0.500105684,0.582764465,0.605257057,0.505188959,0,139159.3846,college,0
76960.0902,9069.634559,170,46,175,1,0,0,0,3,4,0,0,0.543661558,0.517114587,0.460602979,0.539606915,0,194537.7385,college,1
101084.586,12519.71999,367,185,339,0,0,0,0,2,3,0,0,0.639368004,0.536326554,0.510888024,0.673828623,0,150517.7026,college,0
88714.71703,12727.86076,229,157,240,0,0,0,0,0,0,1,1,0.537693729,0.559298458,0.316990213,0.578809343,0,141722.1745,high_school,0
107327.1363,13151.67234,471,221,460,0,0,0,0,0,0,0,0,0.344179278,0.485113862,0.320070755,0.572197964,1,184208.9243,college,0
91311.81375,12240.16195,311,157,283,0,0,0,0,0,0,0,0,0.465491029,0.423921228,0.488072298,0.493318884,0,132249.474,college,0
109279.1689,13164.95034,280,131,321,0,0,0,0,0,0,0,0,0.330978741,0.410543416,0.384821388,0.326468951,0,140919.9587,graduate,0
140019.3975,17603.58031,372,156,403,0,0,0,0,0,0,0,0,0.688562202,0.668640067,0.551254154,0.700870943,1,172122.0673,high_school,0
91031.00763,15111.52363,279,195,264,0,0,0,0,0,1,0,0,0.402509124,0.339343352,0.496494339,0.459398102,0,156281.878,graduate,0
108733.1775,15918.98295,363,162,344,1,0,0,2343.691471,0,0,0,0,0.571408186,0.563510866,0.478380611,0.612242777,0,171641.0549,college,0
124677.6267,13167.00385,257,130,302,0,0,0,0,0,0,1,0,0.572966508,0.592822545,0.537330158,0.715345925,0,183953.6841,college,0
122331.235,12707.10578,190,63,186,0,0,0,0,1,2,0,0,0.566472125,0.584078192,0.62043702,0.673381088,1,158259.2406,college,0
109489.2671,12082.41797,290,182,282,0,0,0,0,1,2,0,0,0.472100286,0.424253219,0.482757292,0.63026969,0,197148.3246,college,0
130507.4301,13983.85874,257,95,266,0,0,0,0,2,3,0,0,0.511983039,0.493484884,0.473732805,0.662070681,0,172649.3357,college,0
135516.0508,16396.92279,485,266,511,0,0,0,0,0,1,0,0,0.538161065,0.496336704,0.47563605,0.625242486,0,115477.3475,high_school,0
96023.79205,10131.22934,302,198,269,0,0,0,0,2,4,0,0,0.575863319,0.526253615,0.508983312,0.627880873,0,73407.65631,graduate,0
127929.8642,13977.45359,278,156,340,0,0,0,0,0,1,0,0,0.438879149,0.329360073,0.501718529,0.528943804,0,,college,0
113136.3657,11905.58924,277,160,272,0,0,0,0,0,0,0,0,0.4387272,0.505064595,0.3019747,0.542427743,1,148145.99,high_school,0
69905.9234,10365.93637,202,119,193,0,0,0,0,1,4,0,0,0.567101809,0.709232398,0.622823684,0.678835307,0,143820.9525,college,0
98130.17743,8278.99337,212,143,185,0,0,0,0,0,0,0,0,0.589655084,0.542288598,0.499438144,0.65372264,1,188493.8842,college,0
120320.3413,13140.73296,194,96,260,0,0,0,0,0,0,0,0,0.396350427,0.433558051,0.273232956,0.56027176,0,187990.8718,high_school,0
77155.37887,8719.129653,298,143,315,0,0,0,0,0,0,0,0,0.552247955,0.568655196,0.596189066,0.518440229,0,135393.4313,college,0
90651.29697,6459.57777,364,211,372,0,0,0,0,0,0,0,1,0.445229598,0.463707275,0.329326295,0.510101389,0,161269.3446,college,0
107932.0937,11854.38687,251,146,289,0,0,0,0,0,0,0,0,0.321190467,0.37078771,0.19499282,0.384467114,0,176680.907,college,0
119398.6422,12112.32394,404,213,376,1,0,0,0,0,0,0,0,0.50673784,0.507967571,0.496928166,0.608973854,0,205551.1928,college,0
105263.7074,14733.59742,341,182,328,0,0,0,0,3,5,0,0,0.717227009,0.525450062,0.57636286,,0,113524.2011,college,1
106563.1138,13586.85948,347,158,339,0,0,0,0,0,0,1,0,0.67102955,0.613273606,0.544072346,0.686797318,0,141682.841,high_school,0
